Date;rent_CH5YRetCHF_Acum;DE5YRetAcu;CH5YRetAcuCHF;ES5YRetAcu
13/11/2015;22.13996218;19.97414489;16.2236881;8.543698794
20/11/2015;22.03580236;20.08172879;16.12701293;9.057098906
27/11/2015;22.11973999;20.43426587;16.2044678;9.716598332
04/12/2015;21.66839166;19.20445588;15.79046211;8.736390116
11/12/2015;21.25438379;19.81450739;15.40601065;8.733106667
18/12/2015;20.89518952;19.83909895;15.07241717;8.515914176
25/12/2015;20.59119346;19.5958736;14.79248872;8.054382669
01/01/2016;20.45772635;19.61313517;14.66872747;8.817475049
08/01/2016;20.24294647;20.03848552;14.4709114;8.734054038
15/01/2016;20.49700906;20.20890612;14.70213869;8.440118825
22/01/2016;20.66744869;20.48240603;14.85737832;8.512051172
29/01/2016;20.98055546;20.93161357;15.14291216;9.843252223
05/02/2016;21.18279094;20.90760953;15.32389383;8.998941371
12/02/2016;21.01625219;21.00036634;15.17389038;7.838704935
19/02/2016;21.09298398;21.20459994;15.2435493;7.950548669
26/02/2016;21.36813845;21.42518887;15.49664941;8.467677058
04/03/2016;21.51093907;21.26735072;15.62834712;9.402235224
11/03/2016;21.07413552;20.76276785;15.2252487;10.13745176
18/03/2016;21.15940791;20.79186719;15.30342024;10.41408128
25/03/2016;21.16791505;20.93255049;15.31119627;10.23712202
01/04/2016;21.13230809;21.07856629;15.2784495;10.54062221
08/04/2016;21.39620515;21.51028256;15.51860907;9.700654708
15/04/2016;21.07974008;21.43434941;15.22709322;9.998396696
22/04/2016;20.54541017;21.11441626;14.73951014;9.794620152
29/04/2016;20.52466245;20.80624538;14.72078154;8.890575388
06/05/2016;20.84166694;21.37054151;15.0049106;8.571944182
13/05/2016;21.19086075;21.39067043;15.32050203;8.572546126
20/05/2016;20.85206224;21.2465665;15.01317248;9.04340508
27/05/2016;20.81196416;21.40565373;14.97671423;9.476343203
03/06/2016;21.33010515;21.56357815;15.44061393;9.227450247
10/06/2016;21.71487105;21.77205451;15.79439639;9.343383708
17/06/2016;21.96399898;22.20522946;16.02218787;8.502004106
24/06/2016;21.5516627;22.55441124;15.64131924;7.97199796
01/07/2016;22.25478095;22.54940925;16.30755924;11.37078782
08/07/2016;22.177268;22.87368011;16.23654333;10.79740398
15/07/2016;21.9208623;22.43466607;15.99980334;10.64643397
22/07/2016;21.70179743;22.01622756;15.79576818;11.40327588
29/07/2016;21.89884355;22.190765;15.9776769;11.56536428
05/08/2016;21.68004326;22.20240872;15.77516396;11.97006096
12/08/2016;21.91189389;22.3460119;15.98787664;12.00156895
19/08/2016;21.62343308;22.06765282;15.72064462;12.43287121
26/08/2016;21.39261689;22.15274974;15.50914103;12.55868531
02/09/2016;21.43704121;22.05564939;15.54944223;11.75426395
09/09/2016;21.07919049;21.95501428;15.22276214;11.48069174
16/09/2016;21.03622171;22.09111686;15.1833785;11.71329975
23/09/2016;21.09591874;22.37811272;15.23849256;12.30839872
30/09/2016;21.68029239;22.57737119;15.77333471;12.78715254
07/10/2016;21.57983996;22.1457751;15.68183254;12.43948246
14/10/2016;21.33312208;22.13243916;15.4549268;12.09196686
21/10/2016;21.45397552;22.28527436;15.56682019;12.28944121
28/10/2016;21.22231246;21.61724739;15.35377749;11.85597474
04/11/2016;21.19851001;21.9481185;15.33170708;11.8822941
11/11/2016;20.61884598;21.53652513;14.79444354;10.70715474
18/11/2016;20.4425741;21.80278893;14.6310269;9.741697698
25/11/2016;20.77595991;22.36286649;14.93767056;8.829650496
02/12/2016;20.76860542;22.22010483;14.93079678;9.576709929
09/12/2016;20.7180039;22.52390576;14.88293086;11.12186595
16/12/2016;20.88914419;22.89558566;15.04307695;11.5958958
23/12/2016;20.97445383;23.204381;15.12220547;11.29304597
30/12/2016;21.12245584;23.20917843;15.26027929;11.43999393
06/01/2017;21.33833536;22.80562849;15.46041285;11.01987086
13/01/2017;20.70234165;22.64243753;14.85835584;11.98279336
20/01/2017;20.68236438;22.35821758;14.83971267;12.00528445
27/01/2017;20.52784378;22.05373201;14.69568122;11.50518563
03/02/2017;20.58082825;22.08027635;14.74500259;11.15681437
10/02/2017;20.7299903;22.81042933;14.88462808;11.17448798
17/02/2017;20.77290712;22.95993925;14.92505552;11.44329918
24/02/2017;21.16177163;24.07159104;15.28026388;8.979632536
03/03/2017;20.94880416;22.78827444;15.07852834;10.2265061
10/03/2017;20.063476;22.23357275;14.26019747;9.145004857
17/03/2017;20.07855898;22.26263469;14.27430372;9.417221214
24/03/2017;19.92674255;22.05862044;14.13113836;10.17549985
31/03/2017;20.21930723;22.33002273;14.40419715;10.12710653
07/04/2017;20.48116411;23.11477041;14.64928812;10.42784902
14/04/2017;20.54600852;23.37133812;14.70978404;10.03271892
21/04/2017;20.57750497;22.8763544;14.73932207;10.22159588
28/04/2017;20.23988012;22.40938411;14.42553629;10.65154378
05/05/2017;20.11385121;21.76953922;14.30836586;11.49983276
12/05/2017;20.14065955;21.79712817;14.33273177;10.95693246
19/05/2017;20.46631094;22.0195665;14.63254303;11.60874847
26/05/2017;20.5402964;22.3559273;14.70042037;11.58596486
02/06/2017;20.77435502;22.79422521;14.91517033;11.44098884
09/06/2017;20.81575998;22.72385705;14.95367246;12.37309983
16/06/2017;20.85066812;22.18218323;14.98554198;11.91678147
23/06/2017;20.6368076;21.91204508;14.78695442;12.46811773
30/06/2017;19.93113038;20.96675164;14.14074054;12.09320732
07/07/2017;19.68092392;20.27473541;13.91482371;11.10011414
14/07/2017;19.6586582;20.31306165;13.89456165;11.63606646
21/07/2017;19.72639934;20.79226646;13.95633792;12.28586481
28/07/2017;19.63781145;20.88604857;13.8785844;12.09037001
04/08/2017;20.09112792;21.15061863;14.27403666;12.36985582
11/08/2017;20.66819372;21.63864287;14.77831611;12.22971608
18/08/2017;20.3643847;21.35021295;14.50914064;12.52028621
25/08/2017;20.41235196;21.69721903;14.55110062;12.28512835
01/09/2017;20.42145065;21.84265297;14.55905226;12.27081705
08/09/2017;20.66082741;22.18769677;14.76916194;12.19116907
15/09/2017;20.20529506;21.51272022;14.37027181;12.22839962
22/09/2017;20.13648232;21.39142919;14.31085631;12.15505639
29/09/2017;20.13226285;21.57936348;14.30716368;12.26761336
06/10/2017;20.02749078;21.4669918;14.2166548;11.26319082
13/10/2017;20.16699672;21.8052312;14.337986;11.57657079
20/10/2017;20.07766971;21.5296405;14.26091208;11.5875658
27/10/2017;20.18889798;22.09188143;14.35712225;11.84855395
03/11/2017;20.24377604;22.01536563;14.40472649;12.6947741
10/11/2017;20.18475121;21.84003449;14.35418618;12.1413112
17/11/2017;20.3410999;22.01607328;14.48823641;12.2458254
24/11/2017;20.06667099;21.83084714;14.2522481;12.53384547
01/12/2017;20.46425648;21.98542017;14.59473592;12.88715359
08/12/2017;20.43841837;22.18746215;14.57253942;13.20315047
15/12/2017;20.60974199;21.87293687;14.71761247;11.91108548
22/12/2017;20.29828385;21.11682632;14.45052007;12.23358303
29/12/2017;20.12694329;21.05575525;14.30468783;11.58499905
05/01/2018;20.0857817;21.01900319;14.26947449;11.98420298
12/01/2018;19.98857573;20.42887985;14.18696865;12.05683228
19/01/2018;20.41236203;20.68144887;14.54624827;12.19961852
26/01/2018;20.3322498;19.99846918;14.47726063;12.02265125
02/02/2018;19.9403513;19.62121978;14.13780768;12.15795933
09/02/2018;19.52647406;19.76191707;13.77631936;12.23807631
16/02/2018;20.05473044;19.41652431;14.23271672;12.13481395
23/02/2018;20.306698;19.73336507;14.4497212;11.564933
02/03/2018;20.51792838;19.86036918;14.63293766;11.93057217
09/03/2018;20.11793737;19.70367814;14.28870932;12.35878553
16/03/2018;20.34854417;20.05572193;14.48545065;12.37328073
23/03/2018;20.95407189;20.33893721;15.00401386;13.08958948
30/03/2018;20.77326816;20.48383881;14.84844551;14.03244314
06/04/2018;20.73804672;20.43103294;14.81871932;13.42370325
13/04/2018;21.36385071;20.3144144;15.34275853;13.2580704
20/04/2018;20.287163;19.94301065;14.43806343;13.01024519
27/04/2018;20.42704971;20.03333361;14.5550227;13.2921668
04/05/2018;20.48543618;20.12757398;14.60372896;13.11161369
11/05/2018;19.98055123;20.10860152;14.17896748;13.13657131
18/05/2018;20.28061694;20.20038878;14.43220407;12.46569016
25/05/2018;20.80233224;21.23750745;14.87705453;11.21577057
01/06/2018;20.84594426;21.35294436;14.91499362;11.46889292
08/06/2018;20.32941873;21.29484857;14.46648777;11.65500824
15/06/2018;20.50953604;21.23186522;14.62226589;11.96300903
22/06/2018;20.34708762;21.73962495;14.48276429;10.66655557
29/06/2018;20.12916226;21.73759025;14.29236033;11.56253567
06/07/2018;20.05138042;21.69353021;14.22572793;11.12541691
13/07/2018;19.96029129;21.79084239;14.14694834;12.23463376
20/07/2018;19.84877954;21.5146525;14.05136542;11.82654557
27/07/2018;19.63085803;21.36869472;13.86207185;12.31040864
03/08/2018;18.87286329;21.35513416;13.20108002;11.9306435
10/08/2018;19.17492513;21.90249684;13.46509525;11.48414301
17/08/2018;19.94855569;22.05511692;14.13866567;11.23281528
24/08/2018;19.72924843;21.62551235;13.94490745;12.02133721
31/08/2018;19.90332871;21.69704732;14.09790258;10.95823904
07/09/2018;19.76310131;21.26721661;13.97214247;11.27685431
14/09/2018;19.46598887;20.94913284;13.70797002;10.95138508
21/09/2018;19.50561497;20.90563362;13.74318694;11.05765898
28/09/2018;19.36866794;20.83213365;13.62312852;10.79137319
05/10/2018;19.48211737;20.53358439;13.7220591;10.56227048
12/10/2018;19.29170765;20.99914068;13.55747577;9.455363497
19/10/2018;19.7024944;21.07722093;13.91209768;8.824136108
26/10/2018;19.79611626;21.48373299;13.99540216;10.07837259
02/11/2018;19.71531044;21.09512678;13.92446746;10.25674584
09/11/2018;19.93295695;21.17305851;14.11497822;10.14584296
16/11/2018;19.98853834;21.48432886;14.16338642;9.655648838
23/11/2018;20.17011651;21.4723947;14.32387803;9.781855349
30/11/2018;20.0521685;21.61634303;14.21830324;10.82091609
07/12/2018;20.43077772;21.67791893;14.55425756;11.2488952
14/12/2018;20.06148919;21.73628508;14.22430048;11.70246722
21/12/2018;20.55917496;21.41015709;14.66327074;11.89716434
28/12/2018;20.62627959;21.42009303;14.72264323;11.58196625
04/01/2019;20.55937925;21.75642547;14.66350837;10.87634264
11/01/2019;20.49172651;21.87695839;14.60341677;11.00917429
18/01/2019;20.36114361;21.71486307;14.48640589;12.23563098
25/01/2019;20.38532131;21.87764905;14.50785386;12.7652994
01/02/2019;20.676783;21.87305058;14.76220141;12.58929293
08/02/2019;20.81903948;22.11422358;14.88732293;12.27879308
15/02/2019;20.61018424;22.058412;14.70270845;12.42021237
22/02/2019;20.66592896;21.97855134;14.75205299;12.85004286
01/03/2019;20.48828301;21.51809037;14.59550501;12.71373309
08/03/2019;21.00380891;21.76357961;15.05037596;13.0493543
15/03/2019;20.81218488;21.7544276;14.88132606;13.00930378
22/03/2019;21.25077218;22.07928413;15.27285892;13.65356285
29/03/2019;21.02061318;22.41625573;15.06666933;13.42507926
05/04/2019;20.5542934;22.13507676;14.64922986;13.44484232
12/04/2019;20.34611513;21.59076557;14.46372883;14.12664681
19/04/2019;20.49999557;21.72409689;14.59795439;13.69910712
26/04/2019;20.7995406;22.0346486;14.86163871;13.96290707
03/05/2019;20.70091818;21.91503258;14.77441087;14.52695392
10/05/2019;20.845076;22.2747832;14.90067545;14.23996409
17/05/2019;21.1853722;22.48790196;15.20232021;14.5295502
24/05/2019;21.46153886;22.44565558;15.44781541;14.51331464
31/05/2019;21.54947067;22.83918591;15.52657773;14.73372456
07/06/2019;21.65220371;22.74185209;15.61845197;14.89793441
14/06/2019;21.493837;22.70557715;15.47738772;14.52057263
21/06/2019;21.38882065;22.81970092;15.38231392;14.91596292
28/06/2019;21.52780201;22.97513903;15.5071031;14.70548445
05/07/2019;21.91650261;22.94234809;15.85575214;14.88523724
12/07/2019;21.63777971;22.64848766;15.60583952;14.07351719
19/07/2019;22.22483801;22.96651541;16.14018878;14.82368335
26/07/2019;22.11040017;23.01776004;16.03668445;14.66295668
02/08/2019;22.53768669;23.29205453;16.42774759;14.90444156
09/08/2019;22.5608119;23.80807139;16.44886928;14.39058624
16/08/2019;23.05136584;23.93978698;16.90024593;14.67604068
23/08/2019;22.57076687;24.14694939;16.45448153;14.95553023
30/08/2019;22.81117426;24.25009348;16.67527949;15.10162592
06/09/2019;22.49026448;24.00403921;16.38019036;14.9439555
13/09/2019;21.33600906;23.00926848;15.32608786;13.97908241
20/09/2019;21.42593218;22.98502432;15.40877907;14.47989743
27/09/2019;21.52854427;23.39249837;15.50379961;14.95552087
04/10/2019;21.58833941;23.51813378;15.55850587;15.00822362
11/10/2019;21.24137086;22.99312699;15.24335094;14.60741511
18/10/2019;20.87623941;22.58229947;14.90902443;14.89908924
25/10/2019;20.75473272;22.50574505;14.7987634;14.78961954
01/11/2019;20.13685764;22.56156372;14.23410768;14.74738114
08/11/2019;19.82461661;22.06509778;13.95051527;14.28080663
15/11/2019;20.23582874;22.36209213;14.32337461;13.84719032
22/11/2019;20.61600763;22.3872016;14.6689532;14.09035442
29/11/2019;20.83308426;22.35717245;14.86534112;13.89277493
06/12/2019;20.52784721;22.22321162;14.5864952;13.64634909
13/12/2019;20.48796894;21.9609643;14.54982132;14.21868581
20/12/2019;20.68632496;21.99517705;14.73251316;14.60982131
27/12/2019;20.48677443;22.03281368;14.54939529;14.35909
03/01/2020;20.60771704;22.16587344;14.6608705;14.47717707
10/01/2020;20.19280067;21.83115165;14.27698963;14.19958995
17/01/2020;20.7580601;21.91049588;14.79942527;13.88869644
24/01/2020;20.95218276;22.29301664;14.98139254;14.46509363
31/01/2020;21.11011769;22.54790862;15.12950201;14.86310409
07/02/2020;20.69169455;22.28832821;14.73770327;14.66211297
14/02/2020;21.04702957;22.31647766;15.07086777;14.75584084
21/02/2020;21.10355689;22.23351345;15.12429842;15.09707754
28/02/2020;20.99084856;23.37317181;15.01930818;14.10692124
06/03/2020;21.03117996;24.11927323;15.05744773;14.19528058
13/03/2020;19.91361495;23.73806931;14.02174984;11.0459847
20/03/2020;19.99768186;21.91257099;14.10113451;10.65458035
27/03/2020;19.30585534;22.82182085;13.43228333;12.35288398
03/04/2020;19.01673054;22.48361367;13.163599;10.22353258
10/04/2020;19.2858202;22.16428908;13.41747779;10.10720751
17/04/2020;19.94840919;22.82017929;14.04010636;9.578149839
24/04/2020;19.91367227;23.00169548;14.00746339;8.498374673
01/05/2020;20.08884905;23.49958636;14.17841945;11.63246628
08/05/2020;19.86591503;23.54895138;13.96694527;11.21366322
15/05/2020;19.71871601;23.34223272;13.82578899;11.85688035
22/05/2020;19.55963727;22.84531283;13.67361095;13.00886547
29/05/2020;19.77841603;22.44814404;13.88045658;14.09765354
05/06/2020;19.0595201;21.79262453;13.21313998;14.23311179
12/06/2020;19.82005769;22.56041617;13.91192144;13.41666939
19/06/2020;19.73403652;22.4549553;13.83056782;13.96149069
26/06/2020;19.51888571;22.8529268;13.62699634;14.33571328
03/07/2020;19.65516339;22.5681942;13.75495476;14.1801774
10/07/2020;19.94515636;22.54668948;14.02772765;14.44071481
17/07/2020;19.8566284;22.35348748;13.94500046;14.53358999
24/07/2020;20.35845723;22.23461786;14.40843299;14.08299085
31/07/2020;20.31933153;22.87663623;14.37204857;14.10778402
07/08/2020;20.5824991;22.60786342;14.61707611;14.44309983
14/08/2020;20.38959053;22.19760237;14.43757863;14.38298004
21/08/2020;20.43037436;22.54966498;14.47555964;14.53317931
28/08/2020;20.32393418;22.21750304;14.3768378;14.23220975
04/09/2020;20.59523052;22.4958443;14.62797739;14.55191309
11/09/2020;20.4764808;22.40773067;14.51752936;14.51914866
18/09/2020;20.55494074;22.31083269;14.59045977;14.88794381
25/09/2020;20.47778826;22.53657649;14.51904774;14.78093431
02/10/2020;20.54553445;22.64716552;14.58202492;15.05545771
09/10/2020;20.38995346;22.72228048;14.43691074;15.27096311
16/10/2020;20.59111946;23.14346665;14.62477662;15.57149287
23/10/2020;20.64721594;23.00171949;14.67689324;15.2179245
30/10/2020;20.67413416;23.33850172;14.70219093;15.61371203
06/11/2020;20.52434494;23.13434657;14.56147968;15.89373226
13/11/2020;20.54041583;22.67217559;14.5763654;15.94397431
20/11/2020;20.2689001;22.82929751;14.32365448;16.21001467
27/11/2020;20.43833863;22.90001761;14.48024353;16.3611722
04/12/2020;20.44262921;22.77114027;14.48420415;16.15202581
11/12/2020;20.883243;23.1757691;14.89336354;16.57277961
18/12/2020;20.84336;22.6949058;14.85647409;16.61454376
25/12/2020;20.67302996;22.55950944;14.69951482;16.4404524
01/01/2021;20.6974604;22.66243891;14.72210309;16.4117785
08/01/2021;20.56742689;22.57813534;14.60189243;16.31801511
15/01/2021;20.14367672;22.61920007;14.20782411;15.98678401
22/01/2021;20.20169869;22.5928615;14.26151933;15.7090015
29/01/2021;20.29838368;22.71344835;14.35122295;16.09335327
05/02/2021;19.89409928;22.46500659;13.97734012;15.87489305
12/02/2021;19.9841394;22.47119281;14.06048195;15.7759657
19/02/2021;19.7838511;22.0897882;13.87684618;15.1638126
26/02/2021;19.8015249;21.76864034;13.89282346;14.34948066
05/03/2021;20.02527855;22.11129975;14.09453049;14.52407029
12/03/2021;19.76721868;22.14824159;13.86064127;14.98260224
19/03/2021;19.87470484;22.38531695;13.95785538;15.11021508
26/03/2021;20.11387594;22.55983205;14.1741527;15.43965841
02/04/2021;19.98853983;22.45501729;14.06113067;15.24079879
09/04/2021;19.85800356;22.20524747;13.94290921;14.7456087
16/04/2021;19.66070869;22.13193105;13.76334757;14.86053539
23/04/2021;19.96570812;22.11326475;14.0385502;14.83967171
30/04/2021;19.77667148;21.98361401;13.86624413;14.65845025
07/05/2021;19.6667971;22.07339289;13.76574302;14.71646143
14/05/2021;19.3668311;21.51252375;13.49280429;14.0784508
21/05/2021;19.3103513;21.58298061;13.4409953;14.37922015
28/05/2021;19.07709755;21.87198045;13.22696217;14.82424976
04/06/2021;19.37423301;22.08201764;13.49837254;15.02394371
11/06/2021;19.72389042;22.26639861;13.82045484;15.47400618
18/06/2021;19.69127894;22.04725068;13.79082746;14.92481539
25/06/2021;19.81083128;21.82433254;13.89965387;14.70924327
02/07/2021;19.94360717;22.16243634;14.02177253;15.26697413
09/07/2021;20.56766068;22.0960293;14.5934803;15.23424259
16/07/2021;20.08298353;22.41763011;14.14306411;15.61041569
23/07/2021;20.69218479;22.84911671;14.70431413;15.94593311
30/07/2021;20.7167194;23.14367877;14.72716915;16.01639926
06/08/2021;20.82182641;23.05089271;14.82495735;16.22189647
13/08/2021;20.51441308;22.92799563;14.53944713;16.24054773
20/08/2021;20.51575461;23.1086718;14.54069855;16.33407648
27/08/2021;20.32925166;22.85012172;14.36768865;15.88416855
03/09/2021;20.23803196;22.66465534;14.28359499;15.91620451
10/09/2021;20.15536345;22.5106066;14.20723621;15.96604215
17/09/2021;20.12849437;22.39828419;14.18259469;16.17991463
24/09/2021;19.54445832;22.223702;13.64154964;15.96511135
01/10/2021;19.47481229;22.31298077;13.57690647;16.04963052
08/10/2021;19.37596171;22.1238851;13.48473127;16.01143726
15/10/2021;19.36490488;22.12280501;13.47440806;15.99503612
22/10/2021;19.05624386;21.61930156;13.18564956;15.52676015
29/10/2021;18.55411158;21.56995446;12.71090323;15.08161549
05/11/2021;19.58457794;22.52129854;13.68752021;16.04496084
12/11/2021;19.35255885;22.76278709;13.46711346;15.94910711
19/11/2021;19.72264969;23.13445354;13.82141838;16.53834816
26/11/2021;19.92712618;23.1635921;14.01615876;16.16099432
03/12/2021;19.92750409;23.05659451;14.01652363;16.37576636
10/12/2021;20.01407978;22.70640235;14.09828152;14.85766444
17/12/2021;19.70931013;22.88262327;13.80324687;15.14212784
24/12/2021;19.54695337;22.400171;13.64816772;14.42166528
31/12/2021;19.19868442;22.07562254;13.31268048;13.98067095
07/01/2022;18.21499954;21.54484402;12.35848644;14.28444864
14/01/2022;18.3952911;21.6266432;12.53028829;13.84383695
21/01/2022;18.42244609;21.76262915;12.55654874;13.86390957
28/01/2022;18.19772409;21.85927977;12.3400458;13.65098129
04/02/2022;16.40233115;17.97724226;10.65871954;11.15543526
11/02/2022;16.85647772;18.58109051;11.08633799;10.44482797
18/02/2022;17.05141258;18.8865308;11.27406247;11.07546565
25/02/2022;16.5314063;18.66610257;10.77249861;11.17180731
04/03/2022;17.79482735;21.46244749;12.04464845;13.34757467
11/03/2022;16.84626272;19.80198866;11.11988953;11.86814353
18/03/2022;17.14464268;19.14334147;11.40848115;11.77673284
25/03/2022;16.22591538;17.71803554;10.5064713;11.2119905
01/04/2022;15.90800668;17.46223186;10.19816287;10.02015831
08/04/2022;15.02686831;17.04040375;9.33516367;8.669857337
15/04/2022;15.67157767;16.84045199;9.964588437;8.780218834
22/04/2022;15.06200006;16.00142721;9.377217356;7.732413886
29/04/2022;15.50148839;16.70301948;9.803906498;7.769433812
06/05/2022;14.72087217;15.84066384;9.060710928;6.331577607
13/05/2022;16.65608352;16.89315822;10.91498654;8.122595572
20/05/2022;16.87151722;16.52454335;11.12141165;6.923249017
27/05/2022;16.91547863;16.45490944;11.16442852;7.459935107
03/06/2022;15.63795419;14.56279886;9.944059047;4.839810624
10/06/2022;14.64465883;12.96649351;9.008557509;1.685768228
17/06/2022;14.43674647;12.20120297;8.800805279;3.196036871
24/06/2022;14.67612304;13.87758543;9.039589835;4.286817758
01/07/2022;17.50207801;15.09513548;11.84368266;6.397606252
08/07/2022;16.28938979;15.13768906;10.61505089;5.86712914
15/07/2022;17.92036808;16.02568016;12.25874563;6.766778955
